realization_id,fit_valid,invalid_reason
joint_01530,True,
joint_01531,True,
joint_01532,True,
joint_01533,True,
joint_01534,True,
joint_01535,True,
joint_01536,True,
joint_01537,True,
joint_01538,True,
joint_01539,True,
joint_01540,True,
joint_01541,True,
joint_01542,True,
joint_01543,True,
joint_01544,True,
joint_01545,True,
joint_01546,True,
joint_01547,True,
joint_01548,True,
joint_01549,True,
joint_01550,True,
joint_01551,True,
joint_01552,True,
joint_01553,True,
joint_01554,True,
joint_01555,True,
joint_01556,True,
joint_01557,True,
joint_01558,True,
joint_01559,True,
joint_01560,True,
joint_01561,True,
joint_01562,True,
joint_01563,True,
joint_01564,True,
joint_01565,True,
joint_01566,True,
joint_01567,True,
joint_01568,True,
joint_01569,True,
joint_01570,True,
joint_01571,True,
joint_01572,True,
joint_01573,True,
joint_01574,True,
joint_01575,True,
joint_01576,True,
joint_01577,True,
joint_01578,True,
joint_01579,True,
joint_01580,True,
joint_01581,True,
joint_01582,True,
joint_01583,True,
joint_01584,True,
joint_01585,True,
joint_01586,True,
joint_01587,True,
joint_01588,True,
joint_01589,True,
joint_01590,True,
joint_01591,True,
joint_01592,True,
joint_01593,True,
joint_01594,True,
joint_01595,True,
joint_01596,True,
joint_01597,True,
joint_01598,True,
joint_01599,True,
joint_01600,True,
joint_01601,True,
joint_01602,True,
joint_01603,True,
joint_01604,True,
joint_01605,True,
joint_01606,True,
joint_01607,True,
joint_01608,True,
joint_01609,True,
joint_01610,True,
joint_01611,True,
joint_01612,True,
joint_01613,True,
joint_01614,True,
joint_01615,True,
joint_01616,True,
joint_01617,True,
joint_01618,True,
joint_01619,True,
joint_01620,True,
joint_01621,True,
joint_01622,True,
joint_01623,True,
joint_01624,True,
joint_01625,True,
joint_01626,True,
joint_01627,True,
joint_01628,True,
joint_01629,True,
joint_01630,True,
joint_01631,True,
joint_01632,True,
joint_01633,True,
joint_01634,True,
joint_01635,True,
joint_01636,True,
joint_01637,True,
joint_01638,True,
joint_01639,True,
joint_01640,True,
joint_01641,True,
joint_01642,True,
joint_01643,True,
joint_01644,True,
joint_01645,True,
joint_01646,True,
joint_01647,True,
joint_01648,True,
joint_01649,True,
joint_01650,True,
joint_01651,True,
joint_01652,True,
joint_01653,True,
joint_01654,True,
joint_01655,True,
joint_01656,True,
joint_01657,True,
joint_01658,True,
joint_01659,True,
joint_01660,True,
joint_01661,True,
joint_01662,True,
joint_01663,True,
joint_01664,True,
joint_01665,True,
joint_01666,True,
joint_01667,True,
joint_01668,True,
joint_01669,True,
joint_01670,True,
joint_01671,True,
joint_01672,True,
joint_01673,True,
joint_01674,True,
joint_01675,True,
joint_01676,True,
joint_01677,True,
joint_01678,True,
joint_01679,True,
joint_01680,True,
joint_01681,True,
joint_01682,True,
joint_01683,True,
joint_01684,True,
joint_01685,True,
joint_01686,True,
joint_01687,True,
joint_01688,True,
joint_01689,True,
joint_01690,True,
joint_01691,True,
joint_01692,True,
joint_01693,True,
joint_01694,True,
joint_01695,True,
joint_01696,True,
joint_01697,True,
joint_01698,True,
joint_01699,True,
joint_01700,True,
joint_01701,True,
joint_01702,True,
joint_01703,True,
joint_01704,True,
joint_01705,True,
joint_01706,True,
joint_01707,True,
joint_01708,True,
joint_01709,True,
joint_01710,True,
joint_01711,True,
joint_01712,True,
joint_01713,True,
joint_01714,True,
joint_01715,True,
joint_01716,True,
joint_01717,True,
joint_01718,True,
joint_01719,True,
joint_01720,True,
joint_01721,True,
joint_01722,True,
joint_01723,True,
joint_01724,True,
joint_01725,True,
joint_01726,True,
joint_01727,True,
joint_01728,True,
joint_01729,True,
joint_01730,True,
joint_01731,True,
joint_01732,True,
joint_01733,True,
joint_01734,True,
joint_01735,True,
joint_01736,True,
joint_01737,True,
joint_01738,True,
joint_01739,True,
joint_01740,True,
joint_01741,True,
joint_01742,True,
joint_01743,True,
joint_01744,True,
joint_01745,True,
joint_01746,True,
joint_01747,True,
joint_01748,True,
joint_01749,True,
joint_01750,True,
joint_01751,True,
joint_01752,True,
joint_01753,True,
joint_01754,True,
joint_01755,True,
joint_01756,True,
joint_01757,True,
joint_01758,True,
joint_01759,True,
joint_01760,True,
joint_01761,True,
joint_01762,True,
joint_01763,True,
joint_01764,True,
joint_01765,True,
joint_01766,True,
joint_01767,True,
joint_01768,True,
joint_01769,True,
joint_01770,True,
joint_01771,True,
joint_01772,True,
joint_01773,True,
joint_01774,True,
joint_01775,True,
joint_01776,True,
joint_01777,True,
joint_01778,True,
joint_01779,True,
joint_01780,True,
joint_01781,True,
joint_01782,True,
joint_01783,True,
joint_01784,True,
joint_01785,True,
joint_01786,True,
joint_01787,True,
joint_01788,True,
joint_01789,True,
joint_01790,True,
joint_01791,True,
joint_01792,True,
joint_01793,True,
joint_01794,True,
joint_01795,True,
joint_01796,True,
joint_01797,True,
joint_01798,True,
joint_01799,True,
joint_01800,True,
joint_01801,True,
joint_01802,True,
joint_01803,True,
joint_01804,True,
joint_01805,True,
joint_01806,True,
joint_01807,True,
joint_01808,True,
joint_01809,True,
joint_01810,True,
joint_01811,True,
joint_01812,True,
joint_01813,True,
joint_01814,True,
joint_01815,True,
joint_01816,True,
joint_01817,True,
joint_01818,True,
joint_01819,True,
joint_01820,True,
joint_01821,True,
joint_01822,True,
joint_01823,True,
joint_01824,True,
joint_01825,True,
joint_01826,True,
joint_01827,True,
joint_01828,True,
joint_01829,True,
joint_01830,True,
joint_01831,True,
joint_01832,True,
joint_01833,True,
joint_01834,True,
joint_01835,True,
joint_01836,True,
joint_01837,True,
joint_01838,True,
joint_01839,True,
joint_01840,True,
joint_01841,True,
joint_01842,True,
joint_01843,True,
joint_01844,True,
joint_01845,True,
joint_01846,True,
joint_01847,True,
joint_01848,True,
joint_01849,True,
joint_01850,True,
joint_01851,True,
joint_01852,True,
joint_01853,True,
joint_01854,True,
joint_01855,True,
joint_01856,True,
joint_01857,True,
joint_01858,True,
joint_01859,True,
joint_01860,True,
joint_01861,True,
joint_01862,True,
joint_01863,True,
joint_01864,True,
joint_01865,True,
joint_01866,True,
joint_01867,True,
joint_01868,True,
joint_01869,True,
joint_01870,True,
joint_01871,True,
joint_01872,True,
joint_01873,True,
joint_01874,True,
joint_01875,True,
joint_01876,True,
joint_01877,True,
joint_01878,True,
joint_01879,True,
joint_01880,True,
joint_01881,True,
joint_01882,True,
joint_01883,True,
joint_01884,True,
joint_01885,True,
joint_01886,True,
joint_01887,True,
joint_01888,True,
joint_01889,True,
joint_01890,True,
joint_01891,True,
joint_01892,True,
joint_01893,True,
joint_01894,True,
joint_01895,True,
joint_01896,True,
joint_01897,True,
joint_01898,True,
joint_01899,True,
joint_01900,True,
joint_01901,True,
joint_01902,True,
joint_01903,True,
joint_01904,True,
joint_01905,True,
joint_01906,True,
joint_01907,True,
joint_01908,True,
joint_01909,True,
joint_01910,True,
joint_01911,True,
joint_01912,True,
joint_01913,True,
joint_01914,True,
joint_01915,True,
joint_01916,True,
joint_01917,True,
joint_01918,True,
joint_01919,True,
joint_01920,True,
joint_01921,True,
joint_01922,True,
joint_01923,True,
joint_01924,True,
joint_01925,True,
joint_01926,True,
joint_01927,True,
joint_01928,True,
joint_01929,True,
joint_01930,True,
joint_01931,True,
joint_01932,True,
joint_01933,True,
joint_01934,True,
joint_01935,True,
joint_01936,True,
joint_01937,True,
joint_01938,True,
joint_01939,True,
joint_01940,True,
joint_01941,True,
joint_01942,True,
joint_01943,True,
joint_01944,True,
joint_01945,True,
joint_01946,True,
joint_01947,True,
joint_01948,True,
joint_01949,True,
joint_01950,True,
joint_01951,True,
joint_01952,True,
joint_01953,True,
joint_01954,True,
joint_01955,True,
joint_01956,True,
joint_01957,True,
joint_01958,True,
joint_01959,True,
joint_01960,True,
joint_01961,True,
joint_01962,True,
joint_01963,True,
joint_01964,True,
joint_01965,True,
joint_01966,True,
joint_01967,True,
joint_01968,True,
joint_01969,True,
joint_01970,True,
joint_01971,True,
joint_01972,True,
joint_01973,True,
joint_01974,True,
joint_01975,True,
joint_01976,True,
joint_01977,True,
joint_01978,True,
joint_01979,True,
joint_01980,True,
joint_01981,True,
joint_01982,True,
joint_01983,True,
joint_01984,True,
joint_01985,True,
joint_01986,True,
joint_01987,True,
joint_01988,True,
joint_01989,True,
joint_01990,True,
joint_01991,True,
joint_01992,True,
joint_01993,True,
joint_01994,True,
joint_01995,True,
joint_01996,True,
joint_01997,True,
joint_01998,True,
joint_01999,True,
joint_02000,True,
joint_02001,True,
joint_02002,True,
joint_02003,True,
joint_02004,True,
joint_02005,True,
joint_02006,True,
joint_02007,True,
joint_02008,True,
joint_02009,True,
joint_02010,True,
joint_02011,True,
joint_02012,True,
joint_02013,True,
joint_02014,True,
joint_02015,True,
joint_02016,True,
joint_02017,True,
joint_02018,True,
joint_02019,True,
joint_02020,True,
joint_02021,True,
joint_02022,True,
joint_02023,True,
joint_02024,True,
joint_02025,True,
joint_02026,True,
joint_02027,True,
joint_02028,True,
joint_02029,True,
joint_02030,True,
joint_02031,True,
joint_02032,True,
joint_02033,True,
joint_02034,True,
joint_02035,True,
joint_02036,False,"NGRIP observation support [12, 123] kyr BP: NGRIP:GI-25=123.061"
joint_02037,True,
joint_02038,True,
joint_02039,True,
joint_02040,True,
joint_02041,True,
joint_02042,True,
joint_02043,True,
joint_02044,True,
joint_02045,True,
joint_02046,True,
joint_02047,True,
joint_02048,True,
joint_02049,True,
joint_02050,True,
joint_02051,True,
joint_02052,True,
joint_02053,True,
joint_02054,True,
joint_02055,True,
joint_02056,True,
joint_02057,True,
joint_02058,True,
joint_02059,True,
joint_02060,True,
joint_02061,True,
joint_02062,True,
joint_02063,True,
joint_02064,True,
joint_02065,True,
joint_02066,True,
joint_02067,True,
joint_02068,True,
joint_02069,True,
joint_02070,True,
joint_02071,True,
joint_02072,True,
joint_02073,True,
joint_02074,True,
joint_02075,True,
joint_02076,True,
joint_02077,True,
joint_02078,True,
joint_02079,True,
joint_02080,True,
joint_02081,True,
joint_02082,True,
joint_02083,True,
joint_02084,True,
joint_02085,True,
joint_02086,True,
joint_02087,True,
joint_02088,True,
joint_02089,True,
joint_02090,True,
joint_02091,True,
joint_02092,True,
joint_02093,True,
joint_02094,True,
joint_02095,True,
joint_02096,True,
joint_02097,True,
joint_02098,True,
joint_02099,True,
joint_02100,True,
joint_02101,True,
joint_02102,True,
joint_02103,True,
joint_02104,True,
joint_02105,True,
joint_02106,True,
joint_02107,True,
joint_02108,True,
joint_02109,True,
joint_02110,True,
joint_02111,True,
joint_02112,True,
joint_02113,True,
joint_02114,True,
joint_02115,True,
joint_02116,True,
joint_02117,True,
joint_02118,True,
joint_02119,True,
joint_02120,True,
joint_02121,True,
joint_02122,True,
joint_02123,True,
joint_02124,True,
joint_02125,True,
joint_02126,True,
joint_02127,True,
joint_02128,True,
joint_02129,True,
joint_02130,True,
joint_02131,True,
joint_02132,True,
joint_02133,True,
joint_02134,True,
joint_02135,True,
joint_02136,True,
joint_02137,True,
joint_02138,True,
joint_02139,True,
joint_02140,True,
joint_02141,True,
joint_02142,True,
joint_02143,True,
joint_02144,True,
joint_02145,True,
joint_02146,True,
joint_02147,True,
joint_02148,True,
joint_02149,True,
joint_02150,True,
joint_02151,True,
joint_02152,True,
joint_02153,True,
joint_02154,True,
joint_02155,True,
joint_02156,True,
joint_02157,True,
joint_02158,True,
joint_02159,True,
joint_02160,True,
joint_02161,True,
joint_02162,True,
joint_02163,True,
joint_02164,True,
joint_02165,True,
joint_02166,True,
joint_02167,True,
joint_02168,True,
joint_02169,True,
joint_02170,True,
joint_02171,True,
joint_02172,True,
joint_02173,True,
joint_02174,True,
joint_02175,True,
joint_02176,True,
joint_02177,True,
joint_02178,True,
joint_02179,True,
joint_02180,True,
joint_02181,True,
joint_02182,True,
joint_02183,True,
joint_02184,True,
joint_02185,True,
joint_02186,True,
joint_02187,True,
joint_02188,True,
joint_02189,True,
joint_02190,True,
joint_02191,True,
joint_02192,True,
joint_02193,True,
joint_02194,True,
joint_02195,True,
joint_02196,True,
joint_02197,True,
joint_02198,True,
joint_02199,True,
joint_02200,True,
joint_02201,True,
joint_02202,True,
joint_02203,True,
joint_02204,True,
joint_02205,True,
joint_02206,True,
joint_02207,True,
joint_02208,True,
joint_02209,True,
joint_02210,True,
joint_02211,True,
joint_02212,True,
joint_02213,True,
joint_02214,True,
joint_02215,True,
joint_02216,True,
joint_02217,True,
joint_02218,True,
joint_02219,True,
joint_02220,True,
joint_02221,True,
joint_02222,True,
joint_02223,True,
joint_02224,True,
joint_02225,True,
joint_02226,True,
joint_02227,True,
joint_02228,True,
joint_02229,True,
joint_02230,True,
joint_02231,True,
joint_02232,True,
joint_02233,True,
joint_02234,True,
joint_02235,True,
joint_02236,True,
joint_02237,True,
joint_02238,True,
joint_02239,True,
joint_02240,True,
joint_02241,True,
joint_02242,True,
joint_02243,True,
joint_02244,True,
joint_02245,True,
joint_02246,True,
joint_02247,True,
joint_02248,True,
joint_02249,True,
joint_02250,True,
joint_02251,True,
joint_02252,True,
joint_02253,True,
joint_02254,True,
joint_02255,True,
joint_02256,True,
joint_02257,True,
joint_02258,True,
joint_02259,True,
joint_02260,True,
joint_02261,True,
joint_02262,True,
joint_02263,True,
joint_02264,True,
joint_02265,True,
joint_02266,True,
joint_02267,True,
joint_02268,True,
joint_02269,True,
joint_02270,True,
joint_02271,True,
joint_02272,True,
joint_02273,True,
joint_02274,True,
joint_02275,True,
joint_02276,True,
joint_02277,True,
joint_02278,True,
joint_02279,True,
joint_02280,True,
joint_02281,True,
joint_02282,True,
joint_02283,True,
joint_02284,True,
joint_02285,True,
joint_02286,True,
joint_02287,True,
joint_02288,True,
joint_02289,True,
joint_02290,True,
joint_02291,True,
joint_02292,True,
joint_02293,True,
joint_02294,True,
joint_02295,True,
joint_02296,True,
joint_02297,True,
joint_02298,True,
joint_02299,True,
joint_02300,True,
joint_02301,True,
joint_02302,True,
joint_02303,True,
joint_02304,True,
joint_02305,True,
joint_02306,True,
joint_02307,True,
joint_02308,True,
joint_02309,True,
joint_02310,True,
joint_02311,True,
joint_02312,True,
joint_02313,True,
joint_02314,True,
joint_02315,True,
joint_02316,True,
joint_02317,True,
joint_02318,True,
joint_02319,True,
joint_02320,True,
joint_02321,True,
joint_02322,True,
joint_02323,True,
joint_02324,True,
joint_02325,True,
joint_02326,True,
joint_02327,True,
joint_02328,True,
joint_02329,True,
joint_02330,True,
joint_02331,True,
joint_02332,True,
joint_02333,True,
joint_02334,True,
joint_02335,True,
joint_02336,True,
joint_02337,True,
joint_02338,True,
joint_02339,True,
joint_02340,True,
joint_02341,True,
joint_02342,True,
joint_02343,True,
joint_02344,True,
joint_02345,True,
joint_02346,True,
joint_02347,True,
joint_02348,True,
joint_02349,True,
joint_02350,True,
joint_02351,True,
joint_02352,True,
joint_02353,True,
joint_02354,True,
joint_02355,True,
joint_02356,True,
joint_02357,True,
joint_02358,True,
joint_02359,True,
joint_02360,True,
joint_02361,True,
joint_02362,True,
joint_02363,True,
joint_02364,True,
joint_02365,True,
joint_02366,True,
joint_02367,True,
joint_02368,True,
joint_02369,True,
joint_02370,True,
joint_02371,True,
joint_02372,True,
joint_02373,True,
joint_02374,True,
joint_02375,True,
joint_02376,True,
joint_02377,True,
joint_02378,True,
joint_02379,True,
joint_02380,True,
joint_02381,True,
joint_02382,True,
joint_02383,True,
joint_02384,True,
joint_02385,True,
joint_02386,True,
joint_02387,True,
joint_02388,True,
joint_02389,True,
joint_02390,True,
joint_02391,True,
joint_02392,True,
joint_02393,True,
joint_02394,True,
joint_02395,True,
joint_02396,True,
joint_02397,True,
joint_02398,True,
joint_02399,True,
joint_02400,True,
joint_02401,True,
joint_02402,True,
joint_02403,True,
joint_02404,True,
joint_02405,True,
joint_02406,True,
joint_02407,True,
joint_02408,True,
joint_02409,True,
joint_02410,True,
joint_02411,True,
joint_02412,True,
joint_02413,True,
joint_02414,True,
joint_02415,True,
joint_02416,True,
joint_02417,True,
joint_02418,True,
joint_02419,True,
joint_02420,True,
joint_02421,True,
joint_02422,True,
joint_02423,True,
joint_02424,True,
joint_02425,True,
joint_02426,True,
joint_02427,True,
joint_02428,True,
joint_02429,True,
joint_02430,True,
joint_02431,True,
joint_02432,True,
joint_02433,True,
joint_02434,True,
joint_02435,True,
joint_02436,True,
joint_02437,True,
joint_02438,True,
joint_02439,True,
joint_02440,True,
joint_02441,True,
joint_02442,True,
joint_02443,True,
joint_02444,True,
joint_02445,True,
joint_02446,True,
joint_02447,True,
joint_02448,True,
joint_02449,True,
joint_02450,True,
joint_02451,True,
joint_02452,True,
joint_02453,True,
joint_02454,True,
joint_02455,True,
joint_02456,True,
joint_02457,True,
joint_02458,True,
joint_02459,True,
joint_02460,True,
joint_02461,True,
joint_02462,True,
joint_02463,True,
joint_02464,True,
joint_02465,True,
joint_02466,True,
joint_02467,True,
joint_02468,True,
joint_02469,True,
joint_02470,True,
joint_02471,True,
joint_02472,True,
joint_02473,True,
joint_02474,True,
joint_02475,True,
joint_02476,True,
joint_02477,True,
joint_02478,True,
joint_02479,True,
joint_02480,True,
