segment_id,age_kyr_bp,lr04,co2,precession_index,pre_phase_deg,reduced_rate,full_rate
Barker2011,22.6,4.868,185.167384661,0.018428,184.017857143,0.196013219173,0.127427579196
Barker2011,22.7,4.866,189.249322147,0.0183765,185.625,0.208481926118,0.136214334783
Barker2011,22.8,4.864,187.680125929,0.01831,187.232142857,0.202794497537,0.133094345944
Barker2011,22.9,4.862,187.484726355,0.018229,188.839285714,0.201581784547,0.132978684579
Barker2011,23,4.86,189.740592881,0.018134,190.446428571,0.208279173429,0.138215769947
Barker2011,23.1,4.855,190.115601922,0.0180245,192.053571429,0.208193539485,0.138908741985
Barker2011,23.2,4.85,190.087387794,0.017901,193.660714286,0.206775035077,0.138756352475
Barker2011,23.3,4.845,196.491466312,0.017764,195.267857143,0.227321729176,0.153645976012
Barker2011,23.4,4.84,190.296137142,0.017613,196.875,0.204786665635,0.139175039297
Barker2011,23.5,4.835,187.204912976,0.017449,198.482142857,0.193746250853,0.132512941573
Barker2011,23.6,4.83,187.981476335,0.017272,200.089285714,0.194838203164,0.134246183679
Barker2011,23.7,4.825,186.217473267,0.017082,201.696428571,0.188212691524,0.130632160032
Barker2011,23.8,4.82,184.440703534,0.01688,203.303571429,0.181761014748,0.127123156846
Barker2011,23.9,4.815,183.328990182,0.0166655,204.910714286,0.177369232899,0.125060226476
Barker2011,24,4.81,184.090603586,0.016439,206.517857143,0.17826656586,0.126795881626
Barker2011,24.1,4.811,184.919715795,0.016201,208.125,0.180539070918,0.129741728598
Barker2011,24.2,4.812,185.984014426,0.0159505,209.732142857,0.18350172896,0.133282044053
Barker2011,24.3,4.813,186.229105629,0.015688,211.339285714,0.184093524567,0.135164209586
Barker2011,24.4,4.814,184.580796884,0.015413,212.946428571,0.179222250719,0.133012618042
Barker2011,24.5,4.815,182.93248814,0.015125,214.553571429,0.174457226648,0.130913744709
Barker2011,24.6,4.816,181.284179395,0.0148245,216.160714286,0.169795328528,0.128863403886
Barker2011,24.7,4.817,180.579419718,0.014511,217.767857143,0.167715256163,0.128783077455
Barker2011,24.8,4.818,180.604070313,0.0141845,219.375,0.167554322137,0.130220001833
Barker2011,24.9,4.819,180.628720907,0.013845,220.982142857,0.16736517426,0.131679349278
Barker2011,25,4.82,180.653371502,0.013492,222.589285714,0.167145955484,0.133158037329
Barker2011,25.1,4.805,180.678022097,0.013126,224.196428571,0.163959525595,0.131849396313
Barker2011,25.2,4.79,181.075505201,0.0127485,225.803571429,0.161750579651,0.131328658564
Barker2011,25.3,4.775,182.124420931,0.0123605,227.410714286,0.161186609472,0.132169179421
Barker2011,25.4,4.76,182.842934894,0.011963,229.017857143,0.159750485391,0.132302559869
Barker2011,25.5,4.745,183.216182391,0.0115575,230.625,0.157425993835,0.131691003864
Barker2011,25.6,4.73,184.114687766,0.011145,232.232142857,0.15638588623,0.13216451915
Barker2011,25.7,4.715,185.41924356,0.0107265,233.839285714,0.156307367297,0.133475624515
Barker2011,25.8,4.7,186.418021813,0.010304,235.446428571,0.155427916968,0.134111067999
Barker2011,25.9,4.685,185.538452319,0.009878,237.053571429,0.149984482426,0.130731655032
Barker2011,26,4.67,184.658882825,0.0094485,238.660714286,0.144680626837,0.127396195806
Barker2011,26.1,4.678,184.537005268,0.0090165,240.267857143,0.144839493494,0.129467329044
Barker2011,26.2,4.686,184.559449985,0.0085825,241.875,0.145270964997,0.131820814906
Barker2011,26.3,4.694,183.966738786,0.0081455,243.482142857,0.144232246751,0.132843347743
Barker2011,26.4,4.702,185.07732075,0.0077045,245.089285714,0.147039341209,0.137493180323
Barker2011,26.5,4.71,185.755809278,0.0072595,246.696428571,0.148807869166,0.141246218666
Barker2011,26.6,4.718,185.484269655,0.00681,248.303571429,0.148275941778,0.142826871195
Barker2011,26.7,4.726,185.438305048,0.006356,249.910714286,0.14819002147,0.144845606981
Barker2011,26.8,4.734,186.058113238,0.0058975,251.517857143,0.149580308309,0.148349827219
Barker2011,26.9,4.742,187.149756087,0.0054335,253.125,0.152015649764,0.152960852161
Barker2011,27,4.75,187.726800573,0.004964,254.732142857,0.153134342827,0.156283574528
Barker2011,27.1,4.75,187.812146664,0.00449,256.339285714,0.151604095238,0.156618501621
Barker2011,27.2,4.75,193.608521212,0.0040125,257.946428571,0.164133161349,0.17175640459
Barker2011,27.3,4.75,190.294117066,0.0035315,259.553571429,0.153744825932,0.162670634278
Barker2011,27.4,4.75,191.463261987,0.003048,261.160714286,0.154447308909,0.165293902507
Barker2011,27.5,4.75,191.266870843,0.0025635,262.767857143,0.151695789182,0.164117771808
Barker2011,27.6,4.75,191.863895128,0.0020785,264.375,0.150718199819,0.164790204593
Barker2011,27.7,4.75,191.7028312,0.0015935,265.982142857,0.147801895787,0.163221974943
Barker2011,27.8,4.75,187.934730621,0.001109,267.589285714,0.136752293498,0.152367473952
Barker2011,27.9,4.75,189.17440217,0.0006265,269.196428571,0.136775355694,0.153799657565
Barker2011,28,4.75,189.43164822,0.0001465,270.803571429,0.134511207049,0.152536842166
Barker2011,28.1,4.748,190.00054292,-0.0003315,272.410714286,0.132453328314,0.151328849601
Barker2011,28.2,4.746,191.591774009,-0.0008065,274.017857143,0.13234821429,0.152265960094
Barker2011,28.3,4.744,191.895188861,-0.0012775,275.625,0.12936786772,0.149737849422
Barker2011,28.4,4.742,190.250238627,-0.001745,277.232142857,0.122407026479,0.142382267529
Barker2011,28.5,4.74,191.323640989,-0.0022085,278.839285714,0.12067791132,0.141012968264
Barker2011,28.6,4.738,192.96880283,-0.0026675,280.446428571,0.119813354801,0.140531962925
Barker2011,28.7,4.736,193.55750125,-0.003122,282.053571429,0.116736399036,0.137286368395
Barker2011,28.8,4.734,193.858696328,-0.0035715,283.660714286,0.112964904417,0.133062641531
Barker2011,28.9,4.732,192.740977394,-0.004016,285.267857143,0.10663139639,0.12563716365
Barker2011,29,4.73,192.9295878,-0.004455,286.875,0.10248448019,0.120671971296
Barker2011,29.1,4.719,192.48177689,-0.004888,288.482142857,0.0962762344891,0.1129274079
Barker2011,29.2,4.708,188.501235614,-0.005315,290.089285714,0.0852796094486,0.099456896536
Barker2011,29.3,4.697,191.455682859,-0.0057355,291.696428571,0.0840185098985,0.0974028496957
Barker2011,29.4,4.686,189.35560495,-0.0061495,293.303571429,0.0761628190298,0.0875666375113
Barker2011,29.5,4.675,189.226460778,-0.006557,294.910714286,0.0709667507684,0.0808180519669
