realization_id,ngrip_realization_id,mis6_realization_id,fit_valid,invalid_reason,n_predictive_events,LR_statistic,nominal_LR_p,info_bits_per_event,delta_AICc_full_minus_reduced,pre_phase_preferred_deg,pre_phase_rate_ratio_max_vs_min,all_models_converged,likelihood_nesting_ok,eta_clipping_used
joint_00211,NGRIP_04589,4395,True,,55,7.84970424,0.0197450566,0.102952085,-3.79132341,330.921097,3.26848647,True,True,False
joint_00212,NGRIP_02735,615,True,,55,10.6873742,0.0047782203,0.140169289,-6.62899342,335.646901,3.99156968,True,True,False
joint_00213,NGRIP_00054,5961,True,,55,10.1394624,0.00628410915,0.132983201,-6.08108155,332.66994,3.85632109,True,True,False
joint_00214,NGRIP_09679,5937,True,,55,11.647447,0.00295657588,0.152761036,-7.58906613,318.053021,4.29952255,True,True,False
joint_00215,NGRIP_03201,8161,True,,55,14.0078655,0.000908302817,0.183718891,-9.94948465,338.769786,5.05958477,True,True,False
joint_00216,NGRIP_08187,1497,True,,55,13.4814032,0.00118181772,0.176814123,-9.42302234,333.083634,4.90193814,True,True,False
joint_00217,NGRIP_09680,5108,True,,55,14.3528639,0.000764390364,0.188243687,-10.2944831,325.304992,5.2082128,True,True,False
joint_00218,NGRIP_08971,358,True,,55,16.3099449,0.000287303205,0.213911605,-12.251564,327.840345,5.92893217,True,True,False
joint_00219,NGRIP_05344,2305,True,,55,12.6243647,0.00181406994,0.165573713,-8.56598392,335.678776,4.64904286,True,True,False
joint_00220,NGRIP_08894,3199,True,,55,15.4747933,0.000436205692,0.202958251,-11.4164125,325.143537,5.51975833,True,True,False
joint_00221,NGRIP_05587,6981,True,,55,14.8576822,0.000593875366,0.194864585,-10.7993013,327.249399,5.2897894,True,True,False
joint_00222,NGRIP_04542,163,True,,55,7.0497476,0.0294555244,0.0924603264,-2.99136678,351.268366,3.04905139,True,True,False
joint_00223,NGRIP_01729,6785,True,,55,14.3849686,0.000752218068,0.188664753,-10.3265878,326.858992,5.25620517,True,True,False
joint_00224,NGRIP_02458,3099,True,,55,16.9461535,0.000209020813,0.222255741,-12.8877726,324.348606,6.12567285,True,True,False
joint_00225,NGRIP_09950,5146,True,,55,14.6620192,0.000654912042,0.192298386,-10.6036384,331.872642,5.29572452,True,True,False
joint_00226,NGRIP_07173,9137,True,,55,12.2166806,0.00222423928,0.160226769,-8.15829981,339.595332,4.51730623,True,True,False
joint_00227,NGRIP_01474,5683,True,,55,6.4978504,0.0388159047,0.0852219687,-2.43946958,340.733325,2.91523097,True,True,False
joint_00228,NGRIP_02831,6143,True,,55,15.4021587,0.000452338683,0.202005618,-11.3437779,324.118235,5.42765866,True,True,False
joint_00229,NGRIP_04976,1013,True,,55,13.6526922,0.00108481469,0.179060648,-9.59431138,326.863673,4.99259608,True,True,False
joint_00230,NGRIP_09835,9302,True,,55,11.8975564,0.00260902633,0.156041323,-7.83917553,337.035397,4.43886873,True,True,False
joint_00231,NGRIP_03732,4318,True,,55,14.0281449,0.000899139441,0.183984864,-9.96976403,325.33396,5.10578794,True,True,False
joint_00232,NGRIP_04207,1469,True,,55,11.6537114,0.00294732974,0.152843197,-7.59533056,331.516889,4.28120973,True,True,False
joint_00233,NGRIP_00535,1603,True,,55,11.9859974,0.00249616755,0.157201264,-7.92761658,333.394686,4.4749344,True,True,False
joint_00234,NGRIP_09807,1532,True,,55,6.51563208,0.0384723283,0.0854551827,-2.45725125,343.260257,2.91184583,True,True,False
joint_00235,NGRIP_06306,1191,True,,55,11.0414269,0.00400299098,0.144812835,-6.98304608,334.022987,4.08513974,True,True,False
joint_00236,NGRIP_01362,2345,True,,55,14.9278964,0.000573387859,0.195785473,-10.8695155,328.685333,5.29399502,True,True,False
joint_00237,NGRIP_04317,7033,True,,55,13.5299812,0.00115345831,0.177451244,-9.47160042,327.188639,4.95673114,True,True,False
joint_00238,NGRIP_06726,4374,True,,55,12.1730441,0.00227330161,0.159654458,-8.11466327,329.414341,4.37940021,True,True,False
joint_00239,NGRIP_08141,5636,True,,55,15.8251134,0.000366117332,0.207552842,-11.7667326,322.362914,5.64268962,True,True,False
joint_00240,NGRIP_06143,6761,True,,55,13.019304,0.00148899779,0.170753503,-8.96092319,319.499727,4.61628541,True,True,False
joint_00241,NGRIP_02711,8813,True,,55,8.74638453,0.0126109189,0.114712414,-4.6880037,338.072181,3.51448269,True,True,False
joint_00242,NGRIP_02766,1716,True,,55,10.8788287,0.00434202547,0.142680293,-6.82044786,339.788836,4.10593139,True,True,False
joint_00243,NGRIP_08311,4623,True,,55,12.0022987,0.00247590481,0.157415062,-7.94391791,333.349044,4.45803937,True,True,False
joint_00244,NGRIP_00473,3064,True,,55,15.0947297,0.000527498322,0.197973561,-11.0363489,329.730945,5.5164275,True,True,False
joint_00245,NGRIP_08186,4590,True,,54,4.93037842,0.0849927592,0.0658614121,-0.871997597,339.363876,2.53824895,True,True,False
joint_00246,NGRIP_03814,209,True,,55,12.9059981,0.00157578919,0.16926745,-8.84761729,333.312714,4.74025814,True,True,False
joint_00247,NGRIP_05323,9413,True,,55,11.8815738,0.00262995938,0.155831705,-7.82319293,330.389175,4.32185378,True,True,False
joint_00248,NGRIP_00246,6491,True,,55,15.0042292,0.000551916046,0.19678661,-10.9458484,323.630683,5.38178055,True,True,False
joint_00249,NGRIP_02442,7219,True,,55,8.334721,0.0154931002,0.109313279,-4.27634017,330.804877,3.39091327,True,True,False
joint_00250,NGRIP_09452,1357,True,,55,13.4580809,0.0011956797,0.176508242,-9.39970012,328.728716,4.89997162,True,True,False
joint_00251,NGRIP_05443,7758,True,,55,16.346703,0.000282071071,0.214393703,-12.2883222,325.442883,5.91914192,True,True,False
joint_00252,NGRIP_08497,6345,True,,55,13.6808269,0.00106966105,0.179429647,-9.62244608,327.473127,5.04951717,True,True,False
joint_00253,NGRIP_07596,5972,True,,55,13.530705,0.001153041,0.177460736,-9.47232414,320.783371,5.05485139,True,True,False
joint_00254,NGRIP_04678,4861,True,,55,9.54789165,0.00844698398,0.125224509,-5.48951083,340.616699,3.71336438,True,True,False
joint_00255,NGRIP_02806,1746,True,,55,15.0071618,0.000551107383,0.196825071,-10.9487809,323.78056,5.45014505,True,True,False
joint_00256,NGRIP_08392,7179,True,,55,6.16204808,0.0459122166,0.0808177837,-2.10366725,320.568931,2.87008902,True,True,False
joint_00257,NGRIP_07640,9091,True,,55,14.5541014,0.000691221188,0.190882999,-10.4957205,325.88862,5.26462445,True,True,False
joint_00258,NGRIP_09031,43,True,,55,14.2580717,0.000801491781,0.187000448,-10.1996909,308.864947,5.08609932,True,True,False
joint_00259,NGRIP_08401,123,True,,55,11.519258,0.00315228095,0.151079785,-7.46087713,325.151385,4.342049,True,True,False
joint_00260,NGRIP_09252,4445,True,,55,14.2828161,0.000791636656,0.187324981,-10.2244353,332.651318,5.14220758,True,True,False
joint_00261,NGRIP_03100,6395,True,,55,9.56445675,0.00837731036,0.125441767,-5.50607592,341.716764,3.70768364,True,True,False
joint_00262,NGRIP_00814,1675,True,,55,13.9192073,0.000949472831,0.182556103,-9.86082646,321.438176,4.98508317,True,True,False
joint_00263,NGRIP_02213,5439,True,,55,8.10237869,0.0174016657,0.106266014,-4.04399786,349.749894,3.3256268,True,True,False
joint_00264,NGRIP_04438,6497,True,,55,16.0470315,0.000327666002,0.210463389,-11.9886507,337.146968,5.77258978,True,True,False
joint_00265,NGRIP_03398,7957,True,,55,9.5228352,0.00855347541,0.124895883,-5.46445437,332.235146,3.70036369,True,True,False
joint_00266,NGRIP_08605,9388,True,,55,10.1414396,0.0062778996,0.133009133,-6.0830588,329.815294,3.85506743,True,True,False
joint_00267,NGRIP_07707,2357,True,,55,14.2998012,0.000784942086,0.187547748,-10.2414204,330.922356,5.19911331,True,True,False
joint_00268,NGRIP_03841,6207,True,,55,14.0559008,0.000886747378,0.184348895,-9.99752002,337.390842,5.15683072,True,True,False
joint_00269,NGRIP_04710,9744,True,,55,6.71007009,0.0349081468,0.0880053167,-2.65168926,335.369657,2.94437724,True,True,False
joint_00270,NGRIP_07804,7044,True,,55,13.534005,0.00115114001,0.177504018,-9.47562421,341.648074,4.91523665,True,True,False
joint_00271,NGRIP_00718,4199,True,,55,11.564635,0.00308156554,0.151674924,-7.50625421,328.097173,4.37456052,True,True,False
joint_00272,NGRIP_02390,8342,True,,55,10.7777845,0.00456702973,0.141355056,-6.71940364,335.730077,4.08683099,True,True,False
joint_00273,NGRIP_05300,9205,True,,55,7.85300259,0.0197125203,0.102995344,-3.79462176,339.37904,3.26364789,True,True,False
joint_00274,NGRIP_07420,6110,True,,55,7.51152343,0.0233826329,0.0985167055,-3.45314261,338.197333,3.17941924,True,True,False
joint_00275,NGRIP_04680,8251,True,,55,14.0012633,0.000911306154,0.183632301,-9.94288248,320.251077,5.02156084,True,True,False
joint_00276,NGRIP_04812,9949,True,,55,13.4414323,0.00120567445,0.176289889,-9.38305149,335.845394,4.88340905,True,True,False
joint_00277,NGRIP_07048,6294,True,,55,11.489465,0.00319959039,0.150689037,-7.43108413,336.974777,4.23937897,True,True,False
joint_00278,NGRIP_05560,437,True,,55,12.6591884,0.00178275709,0.166030439,-8.60080755,325.578897,4.55996932,True,True,False
joint_00279,NGRIP_06388,798,True,,55,9.83468295,0.00731856159,0.128985894,-5.77630212,343.817986,3.77556742,True,True,False
joint_00280,NGRIP_04256,5906,True,,55,11.4820051,0.00321154693,0.150591198,-7.42362427,331.03105,4.23126662,True,True,False
joint_00281,NGRIP_08543,7998,True,,55,14.702789,0.000641696887,0.192833098,-10.6444082,328.668394,5.34436818,True,True,False
joint_00282,NGRIP_08319,9189,True,,55,13.4595972,0.00119477359,0.176528128,-9.40121633,319.028068,4.85361843,True,True,False
joint_00283,NGRIP_09901,7329,True,,55,6.24175337,0.0441184735,0.0818631512,-2.18337254,334.137197,2.84003282,True,True,False
joint_00284,NGRIP_06002,6317,True,,55,8.79767823,0.0122916008,0.115385152,-4.7392974,332.840047,3.49882549,True,True,False
joint_00285,NGRIP_01341,859,True,,55,12.144025,0.0023065266,0.159273861,-8.08564422,323.990656,4.38612574,True,True,False
joint_00286,NGRIP_01079,192,True,,55,8.06520007,0.0177281761,0.105778401,-4.00681924,340.891596,3.29655563,True,True,False
joint_00287,NGRIP_03660,7321,True,,55,10.8346926,0.00443891053,0.14210143,-6.77631179,331.077966,4.09904544,True,True,False
joint_00288,NGRIP_08249,2124,True,,55,15.8961741,0.000353337438,0.208484832,-11.8377933,324.718917,5.65836714,True,True,False
joint_00289,NGRIP_05007,3317,True,,55,13.3427523,0.00126665442,0.17499566,-9.28437151,320.561946,4.86245508,True,True,False
joint_00290,NGRIP_09883,4697,True,,55,12.9973409,0.00150543945,0.170465447,-8.93896003,324.284268,4.64417162,True,True,False
joint_00291,NGRIP_03690,4806,True,,55,16.450781,0.000267767772,0.215758728,-12.3924001,327.354784,6.00763657,True,True,False
joint_00292,NGRIP_02323,2333,True,,55,17.122739,0.000191357049,0.224571733,-13.0643582,321.997419,6.08795598,True,True,False
joint_00293,NGRIP_06791,7145,True,,55,14.0894902,0.000871979085,0.184789434,-10.0311094,331.401463,5.1388063,True,True,False
joint_00294,NGRIP_06126,5112,True,,55,13.0023787,0.00150165211,0.170531521,-8.94399792,333.469806,4.74582486,True,True,False
joint_00295,NGRIP_04697,7517,True,,55,8.58943947,0.0136403941,0.112654016,-4.53105865,343.711053,3.43628643,True,True,False
joint_00296,NGRIP_08049,7293,True,,55,8.14398506,0.0170433952,0.106811699,-4.08560423,349.064261,3.33349635,True,True,False
joint_00297,NGRIP_06062,5818,True,,55,10.540636,0.00514197523,0.138244757,-6.48225515,334.182477,4.01338689,True,True,False
joint_00298,NGRIP_09881,7851,True,,55,13.6408156,0.00109127583,0.178904881,-9.58243473,333.502506,4.88566783,True,True,False
joint_00299,NGRIP_05110,2981,True,,55,15.0597776,0.000536797955,0.197515149,-11.0013967,326.554757,5.42884771,True,True,False
joint_00300,NGRIP_01001,1491,True,,55,15.0262748,0.000545865798,0.197075747,-10.967894,333.702359,5.51063226,True,True,False
joint_00301,NGRIP_00744,244,True,,55,11.3455949,0.00343823358,0.148802122,-7.28721404,327.689424,4.18146461,True,True,False
joint_00302,NGRIP_01849,3328,True,,55,8.07939328,0.0176028116,0.105964551,-4.02101245,336.831253,3.32212752,True,True,False
joint_00303,NGRIP_04328,6411,True,,55,8.22292709,0.0163837785,0.107847056,-4.16454627,331.515695,3.31426634,True,True,False
joint_00304,NGRIP_08479,7450,True,,55,11.469108,0.00323232361,0.150422048,-7.4107272,327.053226,4.30199347,True,True,False
joint_00305,NGRIP_09656,1772,True,,55,10.7607395,0.00460611856,0.141131504,-6.70235865,331.631649,4.00670848,True,True,False
joint_00306,NGRIP_00342,6859,True,,55,12.3690696,0.00206106016,0.162225412,-8.31068875,320.464754,4.47510019,True,True,False
joint_00307,NGRIP_05080,6387,True,,55,12.4886865,0.00194140521,0.163794237,-8.43030564,333.401326,4.62622473,True,True,False
joint_00308,NGRIP_07532,296,True,,55,13.7629549,0.00102662614,0.180506789,-9.70457406,325.090892,4.92934208,True,True,False
joint_00309,NGRIP_04703,5589,True,,55,10.8817244,0.00433574332,0.142718272,-6.8233436,325.428461,4.09038539,True,True,False
joint_00310,NGRIP_07514,925,True,,55,14.4918899,0.000713060023,0.19006707,-10.4335091,331.310367,5.27641066,True,True,False
joint_00311,NGRIP_00253,2821,True,,55,10.9378642,0.00421573173,0.143454568,-6.87948337,331.723321,4.0471542,True,True,False
joint_00312,NGRIP_02018,4081,True,,55,9.43648873,0.0089308441,0.123763414,-5.3781079,340.720449,3.71122548,True,True,False
joint_00313,NGRIP_08092,8347,True,,55,11.9152738,0.00258601575,0.156273695,-7.85689299,327.790415,4.44314947,True,True,False
joint_00314,NGRIP_00972,5997,True,,55,9.55575064,0.00841385675,0.125327582,-5.49736981,335.897735,3.72497771,True,True,False
joint_00315,NGRIP_09341,4449,True,,55,14.614578,0.000670632673,0.191676175,-10.5561972,320.347338,5.15859146,True,True,False
joint_00316,NGRIP_00530,7658,True,,55,10.9963329,0.00409427171,0.144221408,-6.93795203,332.077016,4.1277735,True,True,False
joint_00317,NGRIP_05396,6921,True,,55,13.2140769,0.0013508268,0.173308029,-9.15569603,303.124024,4.68722738,True,True,False
joint_00318,NGRIP_09838,7752,True,,55,15.0027181,0.000552333208,0.196766791,-10.9443373,327.374118,5.31034263,True,True,False
joint_00319,NGRIP_09744,3420,True,,55,9.70523737,0.00780790433,0.127288162,-5.64685654,313.486138,3.72488701,True,True,False
joint_00320,NGRIP_06937,6517,True,,55,13.5730675,0.00112887494,0.178016339,-9.51468672,325.147655,4.83305557,True,True,False
joint_00321,NGRIP_03801,3829,True,,55,13.8897702,0.00096355104,0.182170023,-9.83138937,322.362919,4.9584218,True,True,False
joint_00322,NGRIP_07816,1785,True,,55,14.7173992,0.000637026303,0.193024717,-10.6590184,327.128277,5.33632679,True,True,False
joint_00323,NGRIP_03425,3782,True,,55,12.2130967,0.0022282286,0.160179764,-8.15471589,315.614201,4.46328984,True,True,False
joint_00324,NGRIP_00889,5580,True,,55,10.7769839,0.00456885814,0.141344557,-6.7186031,329.12401,3.98194605,True,True,False
joint_00325,NGRIP_03083,9077,True,,55,7.8055274,0.0201860461,0.102372688,-3.74714657,326.880164,3.22056447,True,True,False
joint_00326,NGRIP_02986,508,True,,55,13.7271265,0.00104518305,0.180036884,-9.66874565,329.802661,4.94815584,True,True,False
joint_00327,NGRIP_04998,4076,True,,55,13.842475,0.000986608244,0.181549728,-9.7840942,313.986901,4.90032691,True,True,False
joint_00328,NGRIP_03433,1729,True,,55,9.15966499,0.0102566142,0.120132757,-5.10128417,324.491635,3.61170321,True,True,False
joint_00329,NGRIP_01941,1112,True,,55,11.1542299,0.00378346531,0.146292292,-7.09584906,340.639647,4.21560235,True,True,False
joint_00330,NGRIP_05840,8265,True,,55,15.5408901,0.000422025398,0.203825137,-11.4825093,325.069606,5.5778054,True,True,False
joint_00331,NGRIP_03753,435,True,,55,12.5288206,0.00190283517,0.164320613,-8.4704398,314.887421,4.53511162,True,True,False
joint_00332,NGRIP_09418,9566,True,,55,15.1068163,0.000524320116,0.198132081,-11.0484355,330.091788,5.52889307,True,True,False
joint_00333,NGRIP_02055,5921,True,,55,8.6992087,0.0129119202,0.114093684,-4.64082787,339.246963,3.48792092,True,True,False
joint_00334,NGRIP_01773,6649,True,,55,12.4845921,0.00194538366,0.163740538,-8.42621131,330.227179,4.50855851,True,True,False
joint_00335,NGRIP_00668,729,True,,55,14.5816761,0.000681756453,0.191244653,-10.5232953,323.395478,5.19363377,True,True,False
joint_00336,NGRIP_03314,7014,True,,55,8.79943195,0.0122808275,0.115408153,-4.74105112,342.807607,3.51757398,True,True,False
joint_00337,NGRIP_07853,8256,True,,55,10.7744234,0.00457471128,0.141310974,-6.71604255,331.811234,4.05935634,True,True,False
joint_00338,NGRIP_03111,3331,True,,55,9.68174319,0.00790016531,0.126980026,-5.62336236,329.806514,3.77158072,True,True,False
joint_00339,NGRIP_02646,7816,True,,54,8.01851552,0.0181468595,0.107113635,-3.9601347,341.480819,3.34179967,True,True,False
joint_00340,NGRIP_00046,2369,True,,55,10.903931,0.00428786863,0.14300952,-6.84555016,305.541621,4.02713092,True,True,False
joint_00341,NGRIP_06592,7861,True,,55,10.6987015,0.00475123463,0.140317851,-6.64032072,329.354899,4.00993139,True,True,False
joint_00342,NGRIP_01385,5425,True,,55,11.0168828,0.00405241865,0.144490928,-6.95850193,329.350985,4.09489803,True,True,False
joint_00343,NGRIP_03947,398,True,,55,6.0788468,0.0478624791,0.0797265648,-2.02046597,321.736428,2.83564561,True,True,False
joint_00344,NGRIP_03105,7794,True,,55,12.0024521,0.00247571491,0.157417074,-7.94407132,334.495974,4.4650894,True,True,False
joint_00345,NGRIP_07710,5173,True,,55,7.93973347,0.0188759485,0.104132855,-3.88135264,334.088001,3.23810055,True,True,False
joint_00346,NGRIP_02939,864,True,,55,15.4185622,0.000448643888,0.202220757,-11.3601814,335.328049,5.57632591,True,True,False
joint_00347,NGRIP_08845,7125,True,,55,15.854752,0.000360731741,0.207941564,-11.7963711,326.405312,5.7070358,True,True,False
joint_00348,NGRIP_05698,5277,True,,55,10.8190556,0.00447375221,0.141896344,-6.76067478,331.276683,4.03763585,True,True,False
joint_00349,NGRIP_04402,6358,True,,55,9.45525591,0.0088474327,0.124009553,-5.39687508,327.209509,3.65980511,True,True,False
joint_00350,NGRIP_01569,9569,True,,55,7.55914144,0.0228324909,0.0991412351,-3.50076061,327.573004,3.16377003,True,True,False
joint_00351,NGRIP_04448,3668,True,,55,15.0035451,0.000552104857,0.196777638,-10.9451643,327.280271,5.30580612,True,True,False
joint_00352,NGRIP_09264,6041,True,,55,13.5082513,0.00116605895,0.177166246,-9.44987044,323.447743,4.91125232,True,True,False
joint_00353,NGRIP_03485,388,True,,55,11.73749,0.00282641833,0.153941987,-7.67910913,322.890412,4.35191795,True,True,False
joint_00354,NGRIP_04206,9821,True,,55,9.6167312,0.00816118744,0.126127367,-5.55835037,333.691943,3.70318987,True,True,False
joint_00355,NGRIP_05042,5940,True,,55,7.21820501,0.0270761367,0.0946697143,-3.15982418,332.716614,3.05390632,True,True,False
joint_00356,NGRIP_03633,8271,True,,55,13.4616117,0.00119357074,0.176554549,-9.40323086,329.129877,4.90187159,True,True,False
joint_00357,NGRIP_08394,9497,True,,55,16.3422589,0.000282698546,0.214335417,-12.283878,318.333299,5.87709043,True,True,False
joint_00358,NGRIP_07907,6159,True,,55,12.1957346,0.00224765616,0.159952053,-8.1373538,329.165148,4.50905865,True,True,False
joint_00359,NGRIP_02301,4212,True,,55,14.8189281,0.000605495113,0.19435631,-10.7605473,330.787648,5.43993282,True,True,False
joint_00360,NGRIP_06536,8793,True,,55,15.9975792,0.000335868911,0.209814802,-11.9391984,322.233575,5.72839888,True,True,False
