replicate_id,seed,fit_valid,invalid_reason,n_response_events,ks_uniform,adjacent_dependence,n_intervals,n_adjacent_pairs,residual_status
1632,20260917,True,,68,0.0775114390713,0.0548840032198,68,67,ok
1633,20260917,True,,72,0.0747253126517,0.0425799650412,72,71,ok
1634,20260917,True,,62,0.0650505898447,0.034256745659,62,61,ok
1635,20260917,True,,72,0.0609020825652,0.000305529044066,72,71,ok
1636,20260917,True,,68,0.0641468130135,0.0484614985223,68,67,ok
1637,20260917,True,,74,0.0744457679085,0.135728630879,74,73,ok
1638,20260917,True,,71,0.0813796769202,0.00785651378699,71,70,ok
1639,20260917,True,,63,0.0711048037577,0.0716433516674,63,62,ok
1640,20260917,True,,72,0.0803514189993,0.0652598222499,72,71,ok
1641,20260917,True,,67,0.0579064629748,0.0737471581339,67,66,ok
1642,20260917,True,,61,0.0778515817317,0.116660455611,61,60,ok
1643,20260917,True,,79,0.0637576669168,0.0176346365325,79,78,ok
1644,20260917,True,,77,0.0735861060756,0.0514465457579,77,76,ok
1645,20260917,True,,63,0.0959833709768,0.289727675991,63,62,ok
1646,20260917,True,,64,0.075158063559,0.0224563823363,64,63,ok
1647,20260917,True,,62,0.0569483930554,0.00927535092742,62,61,ok
1648,20260917,True,,67,0.0672967704334,0.00375199840299,67,66,ok
1649,20260917,True,,62,0.0953113238902,0.00663563537375,62,61,ok
1650,20260917,True,,63,0.0720631239758,0.102898432781,63,62,ok
1651,20260917,True,,68,0.0577935534402,0.126839970349,68,67,ok
1652,20260917,True,,68,0.0601146018477,0.00194789643479,68,67,ok
1653,20260917,True,,75,0.0823824873024,0.0615172393334,75,74,ok
1654,20260917,True,,64,0.0471507648046,0.116561737823,64,63,ok
1655,20260917,True,,57,0.0749075915661,0.049173663878,57,56,ok
1656,20260917,True,,64,0.0866159709415,0.0243822311979,64,63,ok
1657,20260917,True,,81,0.102339831247,0.128726092777,81,80,ok
1658,20260917,True,,74,0.0849706342961,0.110564269468,74,73,ok
1659,20260917,True,,64,0.100553467222,0.182987385591,64,63,ok
1660,20260917,True,,67,0.0643849098596,0.147425667226,67,66,ok
1661,20260917,True,,74,0.0564096855994,0.0751792497327,74,73,ok
1662,20260917,True,,86,0.0760799486061,0.0175567710624,86,85,ok
1663,20260917,True,,60,0.0808678193519,0.113025779643,60,59,ok
1664,20260917,True,,74,0.0698159488341,0.0639853916738,74,73,ok
1665,20260917,True,,57,0.0661652915801,0.130266699541,57,56,ok
1666,20260917,True,,66,0.079859478111,0.116483635833,66,65,ok
1667,20260917,True,,65,0.113310089427,0.0634337705251,65,64,ok
1668,20260917,True,,61,0.0752553715467,0.0428216799314,61,60,ok
1669,20260917,True,,90,0.0713704225821,0.0547779717278,90,89,ok
1670,20260917,True,,77,0.0765748629912,0.0333210708904,77,76,ok
1671,20260917,True,,56,0.0898824064642,0.048755536428,56,55,ok
1672,20260917,True,,68,0.0986341662725,0.0337136871308,68,67,ok
1673,20260917,True,,77,0.0627469687568,0.157133746161,77,76,ok
1674,20260917,True,,50,0.0736381726672,0.0217542862714,50,49,ok
1675,20260917,True,,71,0.117064721131,0.128558665354,71,70,ok
1676,20260917,True,,61,0.0753071404223,0.0439310079305,61,60,ok
1677,20260917,True,,59,0.072083552391,0.0727981778969,59,58,ok
1678,20260917,True,,68,0.0579784852811,0.129736373381,68,67,ok
1679,20260917,True,,57,0.0750638341639,0.0679530224317,57,56,ok
1680,20260917,True,,75,0.0706870535794,0.132968513904,75,74,ok
1681,20260917,True,,70,0.0666997582875,0.0288075996801,70,69,ok
1682,20260917,True,,58,0.0872784513924,0.0386939211975,58,57,ok
1683,20260917,True,,64,0.0582542358914,0.0859195294008,64,63,ok
1684,20260917,True,,55,0.0693686229625,0.0313855212179,55,54,ok
1685,20260917,True,,61,0.0830723287354,0.0904373872295,61,60,ok
1686,20260917,True,,56,0.0714157725149,0.103932804489,56,55,ok
1687,20260917,True,,70,0.0448688259071,0.0273007714364,70,69,ok
1688,20260917,True,,70,0.0766699917734,0.0610874732844,70,69,ok
1689,20260917,True,,90,0.0518315340651,0.0813781725706,90,89,ok
1690,20260917,True,,75,0.0573126359915,0.216285076532,75,74,ok
1691,20260917,True,,66,0.0722097326973,0.0895646346666,66,65,ok
1692,20260917,True,,64,0.0679469462217,0.111045533923,64,63,ok
1693,20260917,True,,70,0.0700878738291,0.161549761047,70,69,ok
1694,20260917,True,,69,0.0829486476922,0.0310455457536,69,68,ok
1695,20260917,True,,67,0.0697910284294,0.0231931766766,67,66,ok
1696,20260917,True,,77,0.0931985830577,0.0406373369771,77,76,ok
1697,20260917,True,,72,0.0740603370804,0.058259497906,72,71,ok
1698,20260917,True,,73,0.0914306466109,0.0243962497569,73,72,ok
1699,20260917,True,,76,0.0581433879456,0.0879196840421,76,75,ok
1700,20260917,True,,71,0.0744422107412,0.0754083557392,71,70,ok
1701,20260917,True,,60,0.104045491933,0.00845355372584,60,59,ok
1702,20260917,True,,66,0.0561119828052,0.0570647634457,66,65,ok
1703,20260917,True,,75,0.0902364742586,0.0103825733579,75,74,ok
1704,20260917,True,,69,0.077385737274,0.00308359483858,69,68,ok
1705,20260917,True,,68,0.0962902385664,0.0552709182252,68,67,ok
1706,20260917,True,,71,0.0616101914061,0.0522087588558,71,70,ok
1707,20260917,True,,74,0.0755249978417,0.0986983114926,74,73,ok
1708,20260917,True,,58,0.0841097032818,0.127477630247,58,57,ok
1709,20260917,True,,66,0.08633502476,0.082015197021,66,65,ok
1710,20260917,True,,59,0.064495021689,0.0893243273937,59,58,ok
1711,20260917,True,,62,0.0619624358237,0.0113937789625,62,61,ok
1712,20260917,True,,63,0.0634375316489,0.0114970523841,63,62,ok
1713,20260917,True,,63,0.0682865858225,0.00644367903164,63,62,ok
1714,20260917,True,,78,0.135276777694,0.0939225188486,78,77,ok
1715,20260917,True,,71,0.0574902662519,0.115464868605,71,70,ok
1716,20260917,True,,75,0.0692012341191,0.0484572429318,75,74,ok
1717,20260917,True,,66,0.0728540745151,0.0712078833765,66,65,ok
1718,20260917,True,,74,0.0685864295282,0.0324987567439,74,73,ok
1719,20260917,True,,75,0.0674796554585,0.192584784336,75,74,ok
1720,20260917,True,,72,0.0857255829105,0.0294044130447,72,71,ok
1721,20260917,True,,69,0.0582871219323,0.0366444335211,69,68,ok
1722,20260917,True,,75,0.0731927177534,0.0154008198207,75,74,ok
1723,20260917,True,,59,0.0622078929146,0.0774342147911,59,58,ok
1724,20260917,True,,82,0.0472018538761,0.000157078999083,82,81,ok
1725,20260917,True,,60,0.0559754971396,0.090832544827,60,59,ok
1726,20260917,True,,70,0.0605368127555,0.064499766729,70,69,ok
1727,20260917,True,,70,0.0953696612836,0.191900536926,70,69,ok
1728,20260917,True,,71,0.0998929020107,0.142850916717,71,70,ok
1729,20260917,True,,75,0.0699931422662,0.124911448877,75,74,ok
1730,20260917,True,,73,0.0571348032876,0.0683045655409,73,72,ok
1731,20260917,True,,61,0.0565067137976,0.0676900499681,61,60,ok
1732,20260917,True,,79,0.0586368556315,0.00518827712113,79,78,ok
1733,20260917,True,,67,0.0816881534972,0.147257325944,67,66,ok
1734,20260917,True,,65,0.147049457941,0.0375512168419,65,64,ok
1735,20260917,True,,70,0.0599007712931,0.017915096176,70,69,ok
1736,20260917,True,,79,0.06230806665,0.0393633908206,79,78,ok
1737,20260917,True,,58,0.0625704118348,0.0791008046097,58,57,ok
1738,20260917,True,,65,0.0981711383382,0.00277500370882,65,64,ok
1739,20260917,True,,77,0.11260529899,0.00623494070535,77,76,ok
1740,20260917,True,,72,0.0649454198592,0.0375463779952,72,71,ok
1741,20260917,True,,50,0.0703975087105,0.0130837358039,50,49,ok
1742,20260917,True,,65,0.0506821741795,0.0111463434592,65,64,ok
1743,20260917,True,,56,0.0735726003972,0.0281526651156,56,55,ok
1744,20260917,True,,68,0.0721336245646,0.00168306055935,68,67,ok
1745,20260917,True,,62,0.0857172848275,0.181868881461,62,61,ok
1746,20260917,True,,56,0.0705645583289,0.0354375139107,56,55,ok
1747,20260917,True,,78,0.0819961277687,0.041573993212,78,77,ok
1748,20260917,True,,74,0.0589757849611,0.0819587525343,74,73,ok
1749,20260917,True,,62,0.0794769281627,0.0478176237363,62,61,ok
1750,20260917,True,,68,0.054700024237,0.00310117471767,68,67,ok
1751,20260917,True,,63,0.0957875377338,0.0409144289538,63,62,ok
1752,20260917,True,,60,0.0593884054996,0.180108502373,60,59,ok
1753,20260917,True,,76,0.0744277548528,0.0806498090356,76,75,ok
1754,20260917,True,,72,0.0548607486087,0.0757444110429,72,71,ok
1755,20260917,True,,68,0.0999896934188,0.0750628331137,68,67,ok
1756,20260917,True,,67,0.0939009604487,0.112109568115,67,66,ok
1757,20260917,True,,59,0.109896984688,0.128774724565,59,58,ok
1758,20260917,True,,63,0.0942697549422,0.0672852937356,63,62,ok
1759,20260917,True,,61,0.0554214043685,0.198842043197,61,60,ok
1760,20260917,True,,63,0.070510769417,0.064835455365,63,62,ok
1761,20260917,True,,74,0.0986528463398,0.0269552968917,74,73,ok
1762,20260917,True,,72,0.110070220099,0.0404486029316,72,71,ok
1763,20260917,True,,72,0.0686315856351,0.00226421213166,72,71,ok
1764,20260917,True,,72,0.082436899938,0.00299950703891,72,71,ok
1765,20260917,True,,71,0.0851268629054,0.103539051705,71,70,ok
1766,20260917,True,,66,0.090033570032,0.0074281698887,66,65,ok
1767,20260917,True,,67,0.0905574298247,0.00260510483593,67,66,ok
1768,20260917,True,,68,0.0794985410336,0.0968341675989,68,67,ok
1769,20260917,True,,66,0.113300598522,0.0394633004519,66,65,ok
1770,20260917,True,,57,0.0915606257756,0.0717751458325,57,56,ok
1771,20260917,True,,67,0.0916658030612,0.043687417476,67,66,ok
1772,20260917,True,,81,0.0716899063804,0.047790250217,81,80,ok
1773,20260917,True,,71,0.0627516256612,0.0703329752234,71,70,ok
1774,20260917,True,,68,0.0763074877032,0.114246234996,68,67,ok
1775,20260917,True,,70,0.0673657459285,0.0195470811612,70,69,ok
1776,20260917,True,,70,0.0685998243263,0.0254535270405,70,69,ok
1777,20260917,True,,77,0.096955846945,0.164375829612,77,76,ok
1778,20260917,True,,73,0.0532091087686,0.0154383855423,73,72,ok
1779,20260917,True,,69,0.071994809583,0.128085402085,69,68,ok
1780,20260917,True,,69,0.0645575899455,0.0639436017999,69,68,ok
1781,20260917,True,,70,0.0674902844918,0.132001710104,70,69,ok
1782,20260917,True,,72,0.0714342169741,0.161312288015,72,71,ok
1783,20260917,True,,68,0.078404424252,0.180533896691,68,67,ok
1784,20260917,True,,61,0.119179815344,0.0132399516072,61,60,ok
1785,20260917,True,,62,0.113010627913,0.125770078318,62,61,ok
1786,20260917,True,,68,0.0487056971194,0.00370747560975,68,67,ok
1787,20260917,True,,62,0.0745455532123,0.0301142104541,62,61,ok
1788,20260917,True,,80,0.0846621370316,0.0510250032131,80,79,ok
1789,20260917,True,,71,0.0837574216647,0.0824992222014,71,70,ok
1790,20260917,True,,71,0.125567516935,0.0567095756713,71,70,ok
1791,20260917,True,,76,0.116515008966,0.0257371510725,76,75,ok
1792,20260917,True,,65,0.098046179616,0.0572724338747,65,64,ok
1793,20260917,True,,63,0.122699429723,0.0203485131296,63,62,ok
1794,20260917,True,,67,0.0809307036486,0.0381212257454,67,66,ok
1795,20260917,True,,76,0.106411934423,0.101596863387,76,75,ok
1796,20260917,True,,78,0.0591587667397,0.087449934055,78,77,ok
1797,20260917,True,,82,0.0688422877651,0.123239765862,82,81,ok
1798,20260917,True,,67,0.0684219262345,0.071793010254,67,66,ok
1799,20260917,True,,69,0.0632076623951,0.0818961436114,69,68,ok
1800,20260917,True,,81,0.0734210077315,0.0455193254261,81,80,ok
1801,20260917,True,,83,0.0461726967937,0.017870341468,83,82,ok
1802,20260917,True,,71,0.0854534743004,0.0859962091951,71,70,ok
1803,20260917,True,,63,0.0635571269479,0.0802476184808,63,62,ok
1804,20260917,True,,68,0.0545881350236,0.154016142837,68,67,ok
1805,20260917,True,,67,0.061461751408,0.122643599265,67,66,ok
1806,20260917,True,,69,0.0842396118958,0.0530164275622,69,68,ok
1807,20260917,True,,79,0.0752176504044,0.00784362752326,79,78,ok
1808,20260917,True,,70,0.0789717036039,0.0446626100171,70,69,ok
1809,20260917,True,,68,0.0730081645717,0.0274644079667,68,67,ok
1810,20260917,True,,67,0.0606792910048,0.010952027121,67,66,ok
1811,20260917,True,,73,0.0739556965077,0.02841414093,73,72,ok
1812,20260917,True,,65,0.0517655049153,0.0316811840732,65,64,ok
1813,20260917,True,,67,0.0473928048266,0.127402791907,67,66,ok
1814,20260917,True,,63,0.123624621705,0.0729044486846,63,62,ok
1815,20260917,True,,61,0.064078213578,0.0375861733334,61,60,ok
1816,20260917,True,,58,0.0713830099036,0.0720336578891,58,57,ok
1817,20260917,True,,60,0.079808675514,0.00260084426605,60,59,ok
1818,20260917,True,,56,0.0674976132675,0.0214443372812,56,55,ok
1819,20260917,True,,69,0.071738284094,0.132940091483,69,68,ok
1820,20260917,True,,69,0.0776879588371,0.0412673427298,69,68,ok
1821,20260917,True,,66,0.0822444120034,0.0400331790192,66,65,ok
1822,20260917,True,,61,0.0711878334008,0.0275859266081,61,60,ok
1823,20260917,True,,85,0.0778494861624,0.0243819670357,85,84,ok
1824,20260917,True,,73,0.0510063839024,0.0381605792728,73,72,ok
1825,20260917,True,,69,0.0828838030118,0.0159151019103,69,68,ok
1826,20260917,True,,80,0.0682420745245,0.207111570564,80,79,ok
1827,20260917,True,,74,0.0754547557288,0.0546570473738,74,73,ok
1828,20260917,True,,69,0.082037692403,0.148166882901,69,68,ok
1829,20260917,True,,55,0.0964146010788,0.0331877688587,55,54,ok
1830,20260917,True,,64,0.0863843126794,0.0487302673825,64,63,ok
1831,20260917,True,,64,0.0658685156768,0.0127025360044,64,63,ok
1832,20260917,True,,70,0.0495935764728,0.0914930376043,70,69,ok
1833,20260917,True,,72,0.076941322856,0.0359844459698,72,71,ok
1834,20260917,True,,71,0.0639295346594,0.106737830201,71,70,ok
1835,20260917,True,,58,0.145879835294,0.107634646022,58,57,ok
1836,20260917,True,,80,0.072432829192,0.156588709122,80,79,ok
1837,20260917,True,,54,0.0792891780604,0.0731792491093,54,53,ok
1838,20260917,True,,58,0.0536953795016,0.0297191653506,58,57,ok
1839,20260917,True,,70,0.0618418933449,0.0447680197017,70,69,ok
1840,20260917,True,,67,0.0777926354483,0.209972861244,67,66,ok
1841,20260917,True,,69,0.0839714221052,0.142290176742,69,68,ok
1842,20260917,True,,68,0.0543537284563,0.0689277692793,68,67,ok
1843,20260917,True,,66,0.0772436382333,0.0710713238798,66,65,ok
1844,20260917,True,,57,0.0857664586871,0.0949457081543,57,56,ok
1845,20260917,True,,64,0.0630494345451,0.153155548337,64,63,ok
1846,20260917,True,,79,0.100356145577,0.060753080409,79,78,ok
1847,20260917,True,,70,0.06984285623,0.0949091578052,70,69,ok
1848,20260917,True,,63,0.0859232885071,0.0476572919249,63,62,ok
1849,20260917,True,,61,0.0677536544367,0.145298481004,61,60,ok
1850,20260917,True,,64,0.076836625596,0.0953701026694,64,63,ok
1851,20260917,True,,65,0.0938116616039,0.327105325442,65,64,ok
1852,20260917,True,,69,0.0734186070984,0.123006164417,69,68,ok
1853,20260917,True,,58,0.0668846570724,0.00420006018791,58,57,ok
1854,20260917,True,,81,0.0826507791414,0.0237385656244,81,80,ok
1855,20260917,True,,62,0.0601869082682,0.0839502878031,62,61,ok
1856,20260917,True,,63,0.0767663040542,0.114012245797,63,62,ok
1857,20260917,True,,58,0.11093119544,0.0703553208736,58,57,ok
1858,20260917,True,,75,0.0582557569874,0.126478025324,75,74,ok
1859,20260917,True,,65,0.0937946010445,0.0108673622682,65,64,ok
1860,20260917,True,,66,0.0622352794749,0.0599888455744,66,65,ok
1861,20260917,True,,74,0.058980445497,0.108189500099,74,73,ok
1862,20260917,True,,80,0.0496115815927,0.10479125817,80,79,ok
1863,20260917,True,,56,0.0701507944433,0.0755762739388,56,55,ok
1864,20260917,True,,70,0.106517211326,0.0685232234976,70,69,ok
1865,20260917,True,,70,0.0849419448986,0.0100208273424,70,69,ok
1866,20260917,True,,61,0.0656204538563,0.0743032744777,61,60,ok
1867,20260917,True,,76,0.058833287431,0.0917987637505,76,75,ok
1868,20260917,True,,64,0.0892067037895,0.10999010644,64,63,ok
1869,20260917,True,,73,0.0832457163761,0.0477996188949,73,72,ok
1870,20260917,True,,65,0.103467548482,0.138886405761,65,64,ok
1871,20260917,True,,59,0.0704506718888,0.0662969735744,59,58,ok
1872,20260917,True,,70,0.0907169703057,0.0487984711924,70,69,ok
1873,20260917,True,,76,0.0752095829517,0.0777367583614,76,75,ok
1874,20260917,True,,72,0.0790993029285,0.0362473590533,72,71,ok
1875,20260917,True,,65,0.0993682288899,0.000651502218068,65,64,ok
1876,20260917,True,,61,0.0904654611445,0.00775916212842,61,60,ok
1877,20260917,True,,76,0.0647518661808,0.195954448306,76,75,ok
1878,20260917,True,,67,0.0776010745461,0.0524468050206,67,66,ok
1879,20260917,True,,62,0.0770601948766,0.0366932809544,62,61,ok
1880,20260917,True,,77,0.0716751347604,0.03910499951,77,76,ok
1881,20260917,True,,73,0.0664259062454,0.00741722961529,73,72,ok
1882,20260917,True,,60,0.0955192728331,0.109961326077,60,59,ok
1883,20260917,True,,72,0.066717857359,0.146655276228,72,71,ok
1884,20260917,True,,69,0.0576467765176,0.0761666463003,69,68,ok
1885,20260917,True,,66,0.0554820786905,0.0455499525709,66,65,ok
1886,20260917,True,,55,0.106604407321,0.0820322933603,55,54,ok
1887,20260917,True,,67,0.0741182681101,0.0201651389239,67,66,ok
1888,20260917,True,,61,0.0709666168543,0.0890212840866,61,60,ok
1889,20260917,True,,75,0.0616260003116,0.0161708427929,75,74,ok
1890,20260917,True,,73,0.079807191238,0.151128960441,73,72,ok
1891,20260917,True,,68,0.0970971380744,0.0629403937633,68,67,ok
1892,20260917,True,,70,0.0703867333321,0.0214098935639,70,69,ok
1893,20260917,True,,79,0.0705428465401,0.128078087322,79,78,ok
1894,20260917,True,,73,0.0807744059819,0.05000389102,73,72,ok
1895,20260917,True,,73,0.0640766319949,0.0563622626739,73,72,ok
1896,20260917,True,,70,0.0733282019244,0.0284451207567,70,69,ok
1897,20260917,True,,67,0.0589353378572,0.114654779457,67,66,ok
1898,20260917,True,,58,0.0918021031412,0.123648773398,58,57,ok
1899,20260917,True,,65,0.0749055576034,0.0603678418863,65,64,ok
1900,20260917,True,,67,0.0717977409892,0.0507262729917,67,66,ok
1901,20260917,True,,61,0.0547654115303,0.0942354313119,61,60,ok
1902,20260917,True,,70,0.0719994208729,0.00357821482277,70,69,ok
1903,20260917,True,,69,0.0737438475255,0.0394175387568,69,68,ok
1904,20260917,True,,65,0.113339589531,0.0683435478222,65,64,ok
1905,20260917,True,,71,0.0599709941882,0.0511992052627,71,70,ok
1906,20260917,True,,72,0.0858682548021,0.00557942277286,72,71,ok
1907,20260917,True,,60,0.0759241085915,0.051173207861,60,59,ok
1908,20260917,True,,73,0.0816680635625,0.00137027079336,73,72,ok
1909,20260917,True,,72,0.0968144453023,0.00491481020155,72,71,ok
1910,20260917,True,,64,0.11017502965,0.0204454012619,64,63,ok
1911,20260917,True,,71,0.0539748259804,0.0394569976053,71,70,ok
1912,20260917,True,,78,0.0954309622047,0.0612577099166,78,77,ok
1913,20260917,True,,80,0.0684748905412,0.00680412733024,80,79,ok
1914,20260917,True,,72,0.0660336159063,0.00378055705682,72,71,ok
1915,20260917,True,,71,0.0505512850893,0.00935050121147,71,70,ok
1916,20260917,True,,78,0.0556823514298,0.00753902563837,78,77,ok
1917,20260917,True,,80,0.0736329839692,0.139118094608,80,79,ok
1918,20260917,True,,73,0.0619131548423,0.0591068651569,73,72,ok
1919,20260917,True,,68,0.0584591052797,0.198929696095,68,67,ok
1920,20260917,True,,73,0.0769172060224,0.00966317775877,73,72,ok
1921,20260917,True,,70,0.116258680113,0.0775937225672,70,69,ok
1922,20260917,True,,57,0.104605445241,0.151984596012,57,56,ok
1923,20260917,True,,69,0.0859767486143,0.0168896715352,69,68,ok
1924,20260917,True,,75,0.0592257761739,0.0901331074014,75,74,ok
1925,20260917,True,,72,0.0569149352167,0.12277657144,72,71,ok
1926,20260917,True,,70,0.0631560135823,0.157285793994,70,69,ok
1927,20260917,True,,72,0.0971410533375,0.0346415978343,72,71,ok
1928,20260917,True,,71,0.068407704914,0.034230909894,71,70,ok
1929,20260917,True,,76,0.0738610194292,0.0272696512789,76,75,ok
1930,20260917,True,,80,0.103844435359,0.00431067914786,80,79,ok
1931,20260917,True,,66,0.0864285460786,0.0139699660142,66,65,ok
1932,20260917,True,,78,0.0533097537764,0.0977621841314,78,77,ok
1933,20260917,True,,62,0.0488317815037,0.0644365330281,62,61,ok
1934,20260917,True,,74,0.0608233274296,0.0317677878468,74,73,ok
1935,20260917,True,,77,0.0763913886338,0.0361171179384,77,76,ok
1936,20260917,True,,72,0.0685889194557,0.0129212790946,72,71,ok
1937,20260917,True,,71,0.0702954948111,0.133588234524,71,70,ok
1938,20260917,True,,78,0.0412285729459,0.0620109356809,78,77,ok
1939,20260917,True,,59,0.0545685232709,0.0120560061327,59,58,ok
1940,20260917,True,,73,0.109440265023,0.139252169329,73,72,ok
1941,20260917,True,,80,0.0558103294046,0.009175150136,80,79,ok
1942,20260917,True,,68,0.0580635369773,0.0913619520476,68,67,ok
1943,20260917,True,,67,0.11196445659,0.0483371870372,67,66,ok
1944,20260917,True,,74,0.0763361942967,0.134627612259,74,73,ok
1945,20260917,True,,60,0.0667632257919,0.0115372748116,60,59,ok
1946,20260917,True,,72,0.0623951299139,0.0452654704816,72,71,ok
1947,20260917,True,,60,0.124448045709,0.0436283245268,60,59,ok
1948,20260917,True,,68,0.0889644584312,0.0705672742809,68,67,ok
1949,20260917,True,,61,0.0682503788597,0.0832823448273,61,60,ok
1950,20260917,True,,76,0.0515671398231,0.0405657234286,76,75,ok
1951,20260917,True,,75,0.0577332679204,0.137321930256,75,74,ok
1952,20260917,True,,63,0.0720520339775,0.129618127348,63,62,ok
1953,20260917,True,,58,0.121273403827,0.0274573074567,58,57,ok
1954,20260917,True,,63,0.0596729547896,0.125943639054,63,62,ok
1955,20260917,True,,66,0.0606534318205,0.00593449454298,66,65,ok
1956,20260917,True,,70,0.0820848063446,0.083870002125,70,69,ok
1957,20260917,True,,59,0.109374936218,0.0504036852192,59,58,ok
1958,20260917,True,,54,0.0839438134585,0.0759849894937,54,53,ok
1959,20260917,True,,58,0.0926055230059,0.208694163975,58,57,ok
1960,20260917,True,,65,0.0802820543376,0.0631919414922,65,64,ok
1961,20260917,True,,80,0.0580295179146,0.0230147362551,80,79,ok
1962,20260917,True,,61,0.10224503132,0.0192909886775,61,60,ok
1963,20260917,True,,63,0.0850171877387,0.09262611303,63,62,ok
1964,20260917,True,,64,0.0769442959712,0.0119123880326,64,63,ok
1965,20260917,True,,65,0.0718607355104,0.107029685264,65,64,ok
1966,20260917,True,,61,0.100981178475,0.039950970682,61,60,ok
1967,20260917,True,,56,0.113070568928,0.027844988183,56,55,ok
1968,20260917,True,,70,0.0713851024565,0.0464043429941,70,69,ok
1969,20260917,True,,79,0.0621833785124,0.0547871205308,79,78,ok
1970,20260917,True,,85,0.0499786946329,0.129550745913,85,84,ok
1971,20260917,True,,55,0.102451309386,0.0435229583769,55,54,ok
1972,20260917,True,,63,0.0677101034923,0.0374723572782,63,62,ok
1973,20260917,True,,68,0.0674663233157,0.0371436068497,68,67,ok
1974,20260917,True,,64,0.0649034722834,0.0799820292335,64,63,ok
1975,20260917,True,,74,0.0990255996456,0.0692673662085,74,73,ok
1976,20260917,True,,72,0.0896874831107,0.0283101121903,72,71,ok
1977,20260917,True,,70,0.0729686579847,0.034018999703,70,69,ok
1978,20260917,True,,66,0.0680631330639,0.0478195346341,66,65,ok
1979,20260917,True,,71,0.0699903063474,0.0958353881293,71,70,ok
1980,20260917,True,,71,0.0966848809532,0.164837458691,71,70,ok
1981,20260917,True,,62,0.0766522074693,0.0870569313637,62,61,ok
1982,20260917,True,,59,0.0955736962562,0.0667581956783,59,58,ok
1983,20260917,True,,76,0.0765247063761,0.0758135666669,76,75,ok
1984,20260917,True,,67,0.053763668503,0.017742608732,67,66,ok
1985,20260917,True,,76,0.0501492940802,0.0270686460711,76,75,ok
1986,20260917,True,,55,0.0771334757317,0.0767791901459,55,54,ok
1987,20260917,True,,65,0.116535544107,0.0701073541973,65,64,ok
1988,20260917,True,,69,0.0845345021271,0.0604014327407,69,68,ok
1989,20260917,True,,74,0.0844005335966,0.024803699558,74,73,ok
1990,20260917,True,,71,0.0986167047101,0.0578912972923,71,70,ok
1991,20260917,True,,71,0.0758226826899,0.260794967002,71,70,ok
1992,20260917,True,,68,0.0817196135895,0.149170083848,68,67,ok
1993,20260917,True,,62,0.072047400758,0.0410981522346,62,61,ok
1994,20260917,True,,64,0.0669334116358,0.0604026022411,64,63,ok
1995,20260917,True,,60,0.0971279701396,0.0736950435894,60,59,ok
1996,20260917,True,,64,0.136704732725,0.034139070763,64,63,ok
1997,20260917,True,,69,0.0730952316509,0.151856525437,69,68,ok
1998,20260917,True,,73,0.104414658948,0.0324441685422,73,72,ok
1999,20260917,True,,63,0.0784216367086,0.0491909320985,63,62,ok
