model_id,terms,n_parameters,rank,condition_number,converged,optimizer_message,log_likelihood,AIC,AICc,eta_min,eta_max,n_eta_clipped_low,n_eta_clipped_high,eta_clipping_used,n_bound_hits,bound_hits,pre_phase_preferred_deg,pre_phase_rate_ratio_max_vs_min,n_events,n_bins,exposure_kyr,fit_valid,invalid_reason,realization_id
B_ecc,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;ecc_scaled,6,6.0,16.168000518554326,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-204.19799734251927,420.39599468503854,420.4899544165822,-2.3774516699860646,-0.5559035355552953,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_07575
BP_ecc,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;ecc_scaled,8,8.0,16.773261646026047,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-197.57987166607754,411.1597433321551,411.32117830973357,-2.610993792752308,0.21711812704407452,0.0,0.0,False,0.0,,320.99314388238724,4.90652878893479,55.0,901,180.0,True,,joint_07575
B_obl,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;obl_scaled,6,6.0,16.060235861892586,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-205.9089058242513,423.8178116485026,423.9117713800462,-2.0924123014132574,-0.46398656580637376,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_07575
BP_obl,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;obl_scaled,8,8.0,16.953980747901607,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-196.8913143040847,409.7826286081694,409.94406358574787,-3.060736022637796,0.23079068903905675,0.0,0.0,False,0.0,,323.3718834890138,6.788789100603137,55.0,901,180.0,True,,joint_07575
B_insol65n,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;insol65n_scaled,6,6.0,16.848030735239057,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-200.69645746277178,413.39291492554355,413.4868746570872,-3.293005110005738,-0.14087501397350666,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_07575
BP_insol65n,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;insol65n_scaled,8,8.0,17.564153627450956,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-196.61513547200738,409.23027094401476,409.39170592159326,-3.3680058638474955,0.13699001537596822,0.0,0.0,False,0.0,,292.80200020941794,3.487732455667296,55.0,901,180.0,True,,joint_07575
B,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment,5,5.0,15.953635082818035,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-206.0414567946163,422.0829135892326,422.14995269537786,-2.062340450993475,-0.511137314146878,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_08714
BP,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,7.0,16.72680774595594,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-198.66420705401293,411.32841410802587,411.4538340408366,-2.6481610464711776,0.10016368669956055,0.0,0.0,False,0.0,,326.7643307075096,5.391886419598635,55.0,901,180.0,True,,joint_08714
B_ecc,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;ecc_scaled,6,6.0,16.15412360246707,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-204.20532157263338,420.41064314526676,420.5046028768104,-2.3666168330839317,-0.48863802228817965,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_08714
BP_ecc,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;ecc_scaled,8,8.0,16.777526869669824,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-197.89336781354478,411.78673562708957,411.94817060466806,-2.6911297292475234,0.11627775430567588,0.0,0.0,False,0.0,,325.8756773701308,4.812740209486794,55.0,901,180.0,True,,joint_08714
B_obl,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;obl_scaled,6,6.0,16.03984008935736,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-206.014046342532,424.028092685064,424.12205241660763,-2.0682823048752312,-0.4947887039590547,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_08714
BP_obl,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;obl_scaled,8,8.0,16.944430789307077,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-197.94682908530544,411.8936581706109,412.05509314818937,-2.934641658922798,0.16746256682561933,0.0,0.0,False,0.0,,327.2752092856138,6.1718144595998226,55.0,901,180.0,True,,joint_08714
B_insol65n,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;insol65n_scaled,6,6.0,16.835811743229097,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-201.7985450940178,415.5970901880356,415.69104991957926,-3.0895015888806134,-0.23907024485079365,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_08714
BP_insol65n,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;insol65n_scaled,8,8.0,17.52865743092131,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-198.0858421850826,412.1716843701652,412.3331193477437,-3.0382486337850247,0.057717893798902464,0.0,0.0,False,0.0,,312.85454640678273,3.7677114879358347,55.0,901,180.0,True,,joint_08714
B,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment,5,5.0,15.968274535596846,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-205.98477937965208,421.96955875930416,422.03659786544944,-2.0595211506735214,-0.4772045924311632,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_06402
BP,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,7.0,16.76240968566957,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-201.79555878141744,417.5911175628349,417.71653749564564,-2.722639323006346,-0.16756002546288107,0.0,0.0,False,0.0,,336.125255567883,3.42267679704901,55.0,901,180.0,True,,joint_06402
B_ecc,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;ecc_scaled,6,6.0,16.174321849881803,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-205.22448246855822,422.44896493711644,422.5429246686601,-2.145660422628109,-0.6432971953348383,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_06402
BP_ecc,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;ecc_scaled,8,8.0,16.80315856089012,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-201.58997835529004,419.1799567105801,419.3413916881586,-2.719944085360759,-0.170716715144153,0.0,0.0,False,0.0,,335.729107913819,3.2092796208594416,55.0,901,180.0,True,,joint_06402
B_obl,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;obl_scaled,6,6.0,16.055725704755567,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-205.97129096479145,423.9425819295829,424.03654166112653,-2.0800798083788723,-0.46577712094805535,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_06402
BP_obl,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;obl_scaled,8,8.0,16.97689148525107,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-201.45260496345963,418.90520992691927,419.06664490449776,-2.9359093369253126,-0.12381314119314557,0.0,0.0,False,0.0,,335.8868602396787,3.7238966507324736,55.0,901,180.0,True,,joint_06402
B_insol65n,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;insol65n_scaled,6,6.0,16.896099500760112,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-203.00534785692147,418.01069571384295,418.1046554453866,-3.0886821285086157,-0.2399635240959711,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_06402
BP_insol65n,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;insol65n_scaled,8,8.0,17.570745915284252,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-201.45456392093837,418.90912784187674,419.07056281945523,-3.0378768102049856,-0.1899248100763461,0.0,0.0,False,0.0,,323.9814309513296,2.4719135567092447,55.0,901,180.0,True,,joint_06402
B,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment,5,5.0,15.9573795355424,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-205.43657933002333,420.87315866004667,420.94019776619194,-2.2130306875201047,-0.4519158935743939,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_06549
BP,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,7.0,16.75277448020658,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-199.4573843990128,412.9147687980256,413.04018873083635,-2.6937665808795375,0.01689387427009592,0.0,0.0,False,0.0,,335.62990486559875,4.4423365602133655,55.0,901,180.0,True,,joint_06549
B_ecc,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;ecc_scaled,6,6.0,16.161395500669308,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-204.88908160673725,421.7781632134745,421.87212294501813,-2.130196335877324,-0.6387576918151077,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_06549
BP_ecc,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;ecc_scaled,8,8.0,16.7954286855819,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-199.40146971779336,414.8029394355867,414.9643744131652,-2.693212892019149,0.004583476238839479,0.0,0.0,False,0.0,,335.5585889836541,4.284951677596916,55.0,901,180.0,True,,joint_06549
B_obl,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;obl_scaled,6,6.0,16.044191748780598,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-205.42967097769514,422.8593419553903,422.9533016869339,-2.2167642793159588,-0.4433177263053759,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_06549
BP_obl,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;obl_scaled,8,8.0,16.96882199225852,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-198.97678160526846,413.9535632105369,414.1149981881154,-2.9930544224490907,0.06451836153622903,0.0,0.0,False,0.0,,335.6191542211034,4.9615190304871435,55.0,901,180.0,True,,joint_06549
B_insol65n,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;insol65n_scaled,6,6.0,16.87906789967744,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-200.99314023750216,413.9862804750043,414.08024020654796,-3.2929997601343546,-0.15664574108135643,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_06549
BP_insol65n,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;insol65n_scaled,8,8.0,17.56516191319701,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-198.77876354005485,413.5575270801097,413.7189620576882,-3.211630104995442,0.011374796219407068,0.0,0.0,False,0.0,,320.86604063532417,2.8812969282920236,55.0,901,180.0,True,,joint_06549
B,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment,5,5.0,16.006356399899538,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-205.6106750667284,421.2213501334568,421.28838923960205,-2.157249881211282,-0.4728209120790481,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_08135
BP,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,7.0,16.679554706879113,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-198.82858311150733,411.65716622301466,411.7825861558254,-3.0660199589782122,0.20433088057356552,0.0,0.0,False,0.0,,321.52780465127046,4.84831258794671,55.0,901,180.0,True,,joint_08135
B_ecc,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;ecc_scaled,6,6.0,16.179625055155956,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-203.98184319368858,419.96368638737715,420.0576461189208,-2.427831143843626,-0.5285874772633241,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_08135
BP_ecc,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;ecc_scaled,8,8.0,16.72054604245414,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-198.08310425974224,412.1662085194845,412.327643497063,-3.293155738786951,0.14850017817129513,0.0,0.0,False,0.0,,319.8146600366603,4.382055714761447,55.0,901,180.0,True,,joint_08135
B_obl,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;obl_scaled,6,6.0,16.090123821600272,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-205.56793652470813,423.13587304941626,423.2298327809599,-2.1687850971057325,-0.5124769255341802,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_08135
BP_obl,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;obl_scaled,8,8.0,16.881983193130026,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-197.98574621754528,411.97149243509057,412.13292741266906,-3.5062511209683445,0.06402452076389897,0.0,0.0,False,0.0,,322.3672458808058,5.658834025738374,55.0,901,180.0,True,,joint_08135
B_insol65n,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;insol65n_scaled,6,6.0,16.819156463278095,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-201.51843100021568,415.03686200043137,415.130821731975,-3.330613046540722,-0.25332360528464415,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_08135
BP_insol65n,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;insol65n_scaled,8,8.0,17.47673707242598,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-197.71907041391452,411.43814082782905,411.59957580540754,-3.680828163048989,-0.01864854433249996,0.0,0.0,False,0.0,,297.85231416234603,3.345106017446032,55.0,901,180.0,True,,joint_08135
B,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment,5,5.0,15.983012803194796,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-206.02217095453477,422.04434190906954,422.1113810152148,-2.103705163952075,-0.51282481457236,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_00051
